,id_x,release_date,title,production_budget,domestic_gross,worldwide_gross,domestic_roi,worldwide_roi,id_y,original_language,original_title,popularity,vote_average,vote_count,title_change
0,1,2009-12-18,Avatar,425000000.0,760507625.0,2776345279.0,78.9429705882353,553.2577127058823,19995,en,Avatar,26.526,7.4,18676,False
1,2,2011-05-20,Pirates of the Caribbean: On Stranger Tides,410600000.0,241063875.0,1045663875.0,-41.28985021919143,154.6672856794934,1865,en,Pirates of the Caribbean: On Stranger Tides,30.579,6.4,8571,False
2,4,2015-05-01,Avengers: Age of Ultron,330600000.0,459005868.0,1403013963.0,38.84025045372051,324.38413883847545,99861,en,Avengers: Age of Ultron,44.383,7.3,13457,False
3,7,2018-04-27,Avengers: Infinity War,300000000.0,678815482.0,2048134200.0,126.27182733333333,582.7114,299536,en,Avengers: Infinity War,80.773,8.3,13948,False
4,9,2017-11-17,Justice League,300000000.0,229024295.0,655945209.0,-23.65856833333333,118.64840299999999,141052,en,Justice League,34.953,6.2,7510,False
5,10,2015-11-06,Spectre,300000000.0,200074175.0,879620923.0,-33.30860833333333,193.20697433333333,206647,en,Spectre,30.318,6.4,6719,False
6,11,2012-07-20,The Dark Knight Rises,275000000.0,448139099.0,1084439099.0,62.959672363636365,294.3414905454545,49026,en,The Dark Knight Rises,26.22,7.7,13933,False
7,12,2018-05-25,Solo: A Star Wars Story,275000000.0,213767512.0,393151347.0,-22.266359272727275,42.96412618181818,348350,en,Solo: A Star Wars Story,29.502,6.6,3838,False
8,14,2012-03-09,John Carter,275000000.0,73058679.0,282778100.0,-73.43320763636363,2.8284,49529,en,John Carter,18.549,6.1,3338,False
9,15,2010-11-24,Tangled,260000000.0,200821936.0,586477240.0,-22.760793846153845,125.56816923076923,38757,en,Tangled,21.511,7.5,6407,False
10,17,2016-05-06,Captain America: Civil War,250000000.0,408084349.0,1140069413.0,63.23373960000001,356.0277652,271110,en,Captain America: Civil War,39.137,7.4,14000,False
11,18,2016-03-25,Batman v Superman: Dawn of Justice,250000000.0,330360194.0,867500281.0,32.144077599999996,247.0001124,209112,en,Batman v Superman: Dawn of Justice,28.088,5.8,11991,False
12,19,2012-12-14,The Hobbit: An Unexpected Journey,250000000.0,303003568.0,1017003568.0,21.2014272,306.80142720000003,49051,en,The Hobbit: An Unexpected Journey,26.939,7.2,12076,False
13,21,2013-12-13,The Hobbit: The Desolation of Smaug,250000000.0,258366855.0,960366855.0,3.346742,284.14674199999996,57158,en,The Hobbit: The Desolation of Smaug,21.275,7.6,7739,False
14,22,2014-12-17,The Hobbit: The Battle of the Five Armies,250000000.0,255119788.0,945577621.0,2.0479152000000003,278.23104839999996,122917,en,The Hobbit: The Battle of the Five Armies,53.783,7.3,8392,False
15,23,2017-04-14,The Fate of the Furious,250000000.0,225764765.0,1234846267.0,-9.694094,393.9385068,337339,en,The Fate of the Furious,28.668000000000003,6.9,6335,False
16,25,2017-05-26,Pirates of the Caribbean: Dead Men Tell No Tales,230000000.0,172558876.0,788241137.0,-24.974401739130432,242.71353782608696,166426,en,Pirates of the Caribbean: Dead Men Tell No Tales,28.101,6.6,6931,False
17,27,2012-05-04,The Avengers,225000000.0,623279547.0,1517935897.0,177.01313199999998,574.6381764444444,24428,en,The Avengers,50.288999999999994,7.6,19673,False
18,29,2013-06-14,Man of Steel,225000000.0,291045518.0,667999518.0,29.353563555555557,196.88867466666667,49521,en,Man of Steel,27.666999999999998,6.5,9758,False
19,32,2012-05-18,Battleship,220000000.0,65233400.0,313477717.0,-70.34845454545454,42.48987136363636,44833,en,Battleship,21.741999999999997,5.6,3240,False
20,33,2017-06-21,Transformers: The Last Knight,217000000.0,130168683.0,602893340.0,-40.01443179723502,177.8310322580645,335988,en,Transformers: The Last Knight,24.258000000000003,6.0,3255,False
21,34,2015-06-12,Jurassic World,215000000.0,652270625.0,1648854864.0,203.38168604651165,666.9092390697674,135397,en,Jurassic World,20.709,6.6,14056,False
22,35,2012-05-25,Men in Black 3,215000000.0,179020854.0,654213485.0,-16.734486511627907,204.2853418604651,41154,en,Men in Black 3,26.176,6.4,6398,False
23,37,2014-06-27,Transformers: Age of Extinction,210000000.0,245439076.0,1104039076.0,16.875750476190476,425.7328933333333,91314,en,Transformers: Age of Extinction,20.961,5.8,4805,False
24,39,2010-05-14,Robin Hood,210000000.0,105487148.0,322459006.0,-49.76802476190476,53.551907619047626,20662,en,Robin Hood,15.444,6.3,2569,False
25,42,2018-02-16,Black Panther,200000000.0,700059566.0,1348258224.0,250.029783,574.129112,284054,en,Black Panther,44.14,7.4,12365,False
26,44,2018-06-15,Incredibles 2,200000000.0,608581744.0,1242520711.0,204.29087199999998,521.2603555000001,260513,en,Incredibles 2,36.286,7.6,6354,False
27,45,2016-12-16,Rogue One: A Star Wars Story,200000000.0,532177324.0,1049102856.0,166.088662,424.551428,330459,en,Rogue One: A Star Wars Story,21.401,7.5,9296,False
28,46,2016-06-17,Finding Dory,200000000.0,486295561.0,1021215193.0,143.1477805,410.60759649999994,127380,en,Finding Dory,15.392999999999999,7.0,7845,False
29,48,2013-05-03,Iron Man 3,200000000.0,408992272.0,1215392272.0,104.496136,507.696136,68721,en,Iron Man 3,32.093,6.9,14155,False
30,51,2010-03-05,Alice in Wonderland,200000000.0,334191110.0,1025491110.0,67.09555499999999,412.74555499999997,12155,en,Alice in Wonderland,22.02,6.6,8713,False
31,53,2013-06-21,Monsters University,200000000.0,268488329.0,743588329.0,34.244164500000004,271.79416449999997,62211,en,Monsters University,20.33,7.0,6362,False
32,54,2013-03-08,Oz the Great and Powerful,200000000.0,234770996.0,490359051.0,17.385498,145.17952549999998,68728,en,Oz the Great and Powerful,13.377,5.8,4829,False
33,55,2014-05-23,X-Men: Days of Future Past,200000000.0,233921534.0,747862775.0,16.960766999999997,273.9313875,127585,en,X-Men: Days of Future Past,41.867,7.5,10062,False
34,56,2014-05-02,The Amazing Spider-Man 2,200000000.0,202853933.0,708996336.0,1.4269665,254.498168,102382,en,The Amazing Spider-Man 2,20.846999999999998,6.4,7220,False
35,60,2018-11-16,Fantastic Beasts: The Crimes of Grindelwald,200000000.0,159555901.0,652220086.0,-20.2220495,226.110043,338952,en,Fantastic Beasts: The Crimes of Grindelwald,48.508,6.9,4870,False
36,62,2011-06-17,Green Lantern,200000000.0,116601172.0,219535492.0,-41.699414000000004,9.767745999999999,44912,en,Green Lantern,17.257,5.1,4290,False
37,65,2017-06-09,The Mummy,195000000.0,80101125.0,409953905.0,-58.9225,110.23277179487178,282035,en,The Mummy,18.53,5.5,4391,False
38,66,2013-03-01,Jack the Giant Slayer,195000000.0,65187603.0,197687603.0,-66.57046,1.3782579487179487,81005,en,Jack the Giant Slayer,12.773,5.6,3403,False
39,67,2015-04-03,Furious 7,190000000.0,353007020.0,1518722794.0,85.79316842105264,699.3277863157895,168259,en,Furious 7,20.396,7.3,6538,False
40,68,2013-05-16,Star Trek Into Darkness,190000000.0,228778661.0,467381584.0,20.40982157894737,145.99030736842104,54138,en,Star Trek Into Darkness,20.487,7.4,6182,False
41,69,2013-06-21,World War Z,190000000.0,202359711.0,531514650.0,6.505111052631579,179.74455263157896,72190,en,World War Z,14.582,6.7,9132,False
42,70,2013-05-10,The Great Gatsby,190000000.0,144840419.0,351040419.0,-23.768200526315788,84.75811526315789,64682,en,The Great Gatsby,15.397,7.4,7120,False
43,72,2013-07-12,Pacific Rim,190000000.0,101802906.0,411002906.0,-46.41952315789474,116.31731894736843,68726,en,Pacific Rim,16.759,6.8,7632,False
44,73,2015-11-25,The Good Dinosaur,187500000.0,123087120.0,333771037.0,-34.353536,78.01121973333333,105864,en,The Good Dinosaur,17.675,6.7,3135,False
45,77,2012-06-22,Brave,185000000.0,237282182.0,554606532.0,28.260638918918918,199.7873145945946,62177,en,Brave,18.908,6.9,8116,False
46,78,2017-03-10,Kong: Skull Island,185000000.0,168052812.0,561072059.0,-9.160642162162162,203.28219405405403,293167,en,Kong: Skull Island,29.388,6.3,6054,False
47,79,2016-07-22,Star Trek Beyond,185000000.0,158848340.0,335802233.0,-14.136032432432433,81.51472054054054,188927,en,Star Trek Beyond,19.142,6.7,4275,False
48,80,2017-10-06,Blade Runner 2049,185000000.0,92054159.0,259357408.0,-50.24099513513514,40.19319351351351,335984,en,Blade Runner 2049,48.571000000000005,7.4,6679,False
49,82,2017-11-03,Thor: Ragnarok,180000000.0,315058289.0,846980024.0,75.03238277777777,370.5444577777778,284053,en,Thor: Ragnarok,43.45,7.5,11380,False
50,84,2014-05-30,Maleficent,180000000.0,241407328.0,758536735.0,34.115182222222224,321.4092972222222,102651,en,Maleficent,19.274,7.0,8143,False
51,85,2016-11-18,Fantastic Beasts and Where to Find Them,180000000.0,234037575.0,802402853.0,30.020875000000004,345.7793627777778,259316,en,Fantastic Beasts and Where to Find Them,28.563000000000002,7.4,12152,False
52,88,2016-07-01,The Legend of Tarzan,180000000.0,126643061.0,348902025.0,-29.64274388888889,93.83445833333333,258489,en,The Legend of Tarzan,14.797,5.8,4102,False
53,89,2011-11-23,Hugo,180000000.0,73864507.0,180047784.0,-58.96416277777777,0.026546666666666666,44826,en,Hugo,12.936,7.1,4124,False
54,90,2017-07-21,Valerian and the City of a Thousand Planets,180000000.0,40479370.0,215098356.0,-77.51146111111112,19.499086666666667,339964,en,Valerian and the City of a Thousand Planets,24.003,6.6,4149,False
55,93,2016-05-27,X-Men: Apocalypse,178000000.0,155442489.0,542537546.0,-12.672758988764047,204.79637415730338,246655,en,X-Men: Apocalypse,39.293,6.5,8348,False
56,94,2018-08-10,The Meg,178000000.0,145443742.0,529530715.0,-18.290032584269664,197.48916573033708,345940,en,The Meg,31.397,5.9,2896,False
57,95,2014-06-06,Edge of Tomorrow,178000000.0,100206256.0,370541256.0,-43.70435056179775,108.16924494382023,137113,en,Edge of Tomorrow,19.753,7.6,8047,False
58,97,2016-04-15,The Jungle Book,175000000.0,364001123.0,962854547.0,108.00064171428572,450.2025982857143,278927,en,The Jungle Book,20.129,6.8,5257,False
59,98,2015-06-19,Inside Out,175000000.0,356461711.0,854235992.0,103.69240628571428,388.1348525714286,150540,en,Inside Out,24.796999999999997,8.0,12691,False
60,99,2017-07-07,Spider-Man: Homecoming,175000000.0,334201140.0,880166350.0,90.97208,402.9522,315635,en,Spider-Man: Homecoming,46.775,7.4,11585,False
61,100,2016-08-05,Suicide Squad,175000000.0,325100054.0,746059887.0,85.77145942857143,326.31993542857145,297761,en,Suicide Squad,16.53,5.9,13533,False
62,2,2017-11-22,Coco,175000000.0,209726015.0,798008101.0,19.84343714285714,356.00462914285714,354912,en,Coco,25.961,8.2,8669,False
63,5,2017-06-16,Cars 3,175000000.0,152901115.0,383541369.0,-12.627934285714284,119.16649657142857,260514,en,Cars 3,18.427,6.7,2596,False
64,11,2017-05-12,King Arthur: Legend of the Sword,175000000.0,39175066.0,139630336.0,-77.614248,-20.21123657142857,274857,en,King Arthur: Legend of the Sword,21.793000000000003,6.5,3305,False
65,12,2013-12-25,47 Ronin,175000000.0,38362475.0,151716815.0,-78.07858571428572,-13.304677142857143,64686,en,47 Ronin,25.049,6.0,2080,False
66,13,2018-06-22,Jurassic World: Fallen Kingdom,170000000.0,417719760.0,1305772799.0,145.71750588235295,668.1016464705882,351286,en,Jurassic World: Fallen Kingdom,34.958,6.5,5995,False
67,14,2014-08-01,Guardians of the Galaxy,170000000.0,333172112.0,770867516.0,95.98359529411765,353.45148,118340,en,Guardians of the Galaxy,49.606,7.9,17958,False
68,15,2010-05-07,Iron Man 2,170000000.0,312433331.0,621156389.0,83.78431235294119,265.3861111764706,10138,en,Iron Man 2,28.515,6.8,12368,False
69,16,2014-04-04,Captain America: The Winter Soldier,170000000.0,259746958.0,714401889.0,52.792328235294114,320.2364052941177,100402,en,Captain America: The Winter Soldier,18.073,7.7,11034,False
70,17,2014-07-11,Dawn of the Planet of the Apes,170000000.0,208545589.0,710644566.0,22.67387588235294,318.02621529411766,119450,en,Dawn of the Planet of the Apes,27.641,7.3,7080,False
71,19,2012-06-01,Snow White and the Huntsman,170000000.0,155136755.0,401021746.0,-8.743085294117648,135.89514470588236,58595,en,Snow White and the Huntsman,21.233,5.9,5258,False
72,21,2004-05-07,Van Helsing,170000000.0,120150546.0,300150546.0,-29.323208235294118,76.55914470588236,7131,en,Van Helsing,15.259,6.1,3047,False
73,23,2015-05-22,Tomorrowland,170000000.0,93436322.0,206627518.0,-45.03745764705883,21.54559882352941,158852,en,Tomorrowland,20.136,6.2,4610,False
74,26,2016-05-27,Alice Through the Looking Glass,170000000.0,77042381.0,276928112.0,-54.68095235294118,62.8988894117647,241259,en,Alice Through the Looking Glass,16.642,6.5,3803,False
75,28,2016-11-04,Doctor Strange,165000000.0,232641920.0,676404566.0,40.995103030303035,309.94216121212116,284052,en,Doctor Strange,33.035,7.3,12582,False
76,29,2014-11-07,Big Hero 6,165000000.0,222527828.0,652127828.0,34.865350303030304,295.2289866666667,177572,en,Big Hero 6,36.92,7.8,10176,False
77,30,2010-03-26,How to Train Your Dragon,165000000.0,217581232.0,494870992.0,31.86741333333333,199.92181333333335,10191,en,How to Train Your Dragon,28.734,7.7,7610,False
78,31,2012-11-02,Wreck-It Ralph,165000000.0,189412677.0,496511521.0,14.795561818181818,200.91607333333332,82690,en,Wreck-It Ralph,22.967,7.3,7780,False
79,32,2014-11-05,Interstellar,165000000.0,188017894.0,666379375.0,13.950238787878789,303.8662878787879,157336,en,Interstellar,28.44,8.2,18597,False
80,33,2016-06-24,Independence Day: Resurgence,165000000.0,103144286.0,384169424.0,-37.488311515151516,132.82995393939393,47933,en,Independence Day: Resurgence,15.732000000000001,5.1,3911,False
81,35,2017-03-17,Beauty and the Beast,160000000.0,504014165.0,1259199706.0,215.00885312500003,686.99981625,321612,en,Beauty and the Beast,31.793000000000003,6.9,11023,False
82,36,2018-12-21,Aquaman,160000000.0,335061807.0,1146894640.0,109.41362937500001,616.80915,297802,en,Aquaman,38.102,6.8,6155,False
83,38,2010-07-16,Inception,160000000.0,292576195.0,835524642.0,82.860121875,422.20290125,27205,en,Inception,27.92,8.3,22186,False
84,41,2014-05-16,Godzilla,160000000.0,200676069.0,529076069.0,25.422543125,230.67254312499998,124905,en,Godzilla,24.982,6.1,5053,False
85,42,2011-06-03,X-Men: First Class,160000000.0,146408305.0,355408305.0,-8.494809374999999,122.13019062499998,49538,en,X-Men: First Class,1.4469999999999998,7.2,8211,False
86,46,2016-06-10,Warcraft,160000000.0,47225655.0,425522281.0,-70.483965625,165.951425625,68735,en,Warcraft,21.464000000000002,6.3,4071,False
87,47,2016-09-30,Deepwater Horizon,156000000.0,61433527.0,122603824.0,-60.61953397435897,-21.40780512820513,296524,en,Deepwater Horizon,13.685,6.7,2606,False
88,48,2010-12-10,The Chronicles of Narnia: The Voyage of the Dawn Treader,155000000.0,104386950.0,418186950.0,-32.65358064516129,169.79803225806452,10140,en,The Chronicles of Narnia: The Voyage of the Dawn Treader,17.382,6.3,3196,False
89,50,2018-03-23,Pacific Rim: Uprising,155000000.0,59874525.0,290930148.0,-61.37127419354839,87.69686967741936,268896,en,Pacific Rim: Uprising,30.019000000000002,5.9,2213,False
90,52,2017-07-14,War for the Planet of the Apes,152000000.0,146880162.0,489592267.0,-3.3683144736842108,222.10017565789474,281338,en,War for the Planet of the Apes,23.445,7.0,5235,False
91,55,2017-06-02,Wonder Woman,150000000.0,412563408.0,821133378.0,175.042272,447.42225199999996,297762,en,Wonder Woman,31.618000000000002,7.3,12566,False
92,57,2016-03-04,Zootopia,150000000.0,341268248.0,1019429616.0,127.51216533333334,579.6197440000001,269149,en,Zootopia,27.549,7.7,9977,False
93,62,2016-11-23,Moana,150000000.0,248757044.0,637517365.0,65.83802933333334,325.01157666666666,277834,en,Moana,4.419,7.5,6907,False
94,66,2013-11-08,Thor: The Dark World,150000000.0,206362140.0,644602516.0,37.574760000000005,329.7350106666667,76338,en,Thor: The Dark World,31.014,6.7,10171,False
95,70,2011-05-06,Thor,150000000.0,181030624.0,449326618.0,20.68708266666667,199.55107866666665,10195,en,Thor,38.068000000000005,6.7,12764,False
96,75,2015-05-15,Mad Max: Fury Road,150000000.0,153636354.0,370098020.0,2.424236,146.73201333333336,76341,en,Mad Max: Fury Road,28.099,7.4,14454,False
97,78,2018-03-29,Ready Player One,150000000.0,137690172.0,579290136.0,-8.206552,286.193424,333339,en,Ready Player One,30.029,7.6,7021,False
98,83,2010-07-01,The Last Airbender,150000000.0,131772187.0,319713881.0,-12.151875333333333,113.14258733333334,10196,en,The Last Airbender,16.595,4.6,2143,False
99,89,2012-05-11,Dark Shadows,150000000.0,79727149.0,238202668.0,-46.848567333333335,58.80177866666667,62213,en,Dark Shadows,15.75,5.9,4197,False
100,90,2013-06-28,White House Down,150000000.0,73103784.0,205440387.0,-51.264144,36.960258,117251,en,White House Down,13.026,6.4,2817,False
101,91,2010-02-12,The Wolfman,150000000.0,62189884.0,142634358.0,-58.54007733333333,-4.910428,7978,en,The Wolfman,14.03,5.7,1009,False
102,92,2017-02-17,The Great Wall,150000000.0,45157105.0,334486852.0,-69.89526333333333,122.99123466666666,311324,en,The Great Wall,19.144000000000002,5.8,2775,False
103,93,2015-10-09,Pan,150000000.0,35088320.0,151525973.0,-76.60778666666667,1.0173153333333333,266647,en,Pan,13.054,5.9,1701,False
104,94,2011-03-11,Mars Needs Moms,150000000.0,21392758.0,39549758.0,-85.73816133333332,-73.63349466666666,50321,en,Mars Needs Moms,8.852,5.7,299,False
105,97,2012-06-08,Madagascar 3: Europe's Most Wanted,145000000.0,216391482.0,746921271.0,49.235504827586205,415.1181179310345,80321,en,Madagascar 3: Europe's Most Wanted,18.705,6.5,3380,False
106,99,2014-06-13,How to Train Your Dragon 2,145000000.0,177002924.0,614586270.0,22.070982068965517,323.8526,82702,en,How to Train Your Dragon 2,27.105999999999998,7.7,5589,False
107,1,2014-03-07,Mr. Peabody & Sherman,145000000.0,111506430.0,269806430.0,-23.09901379310345,86.0734,82703,en,Mr. Peabody & Sherman,12.812999999999999,6.6,1357,False
108,2,2012-11-21,Rise of the Guardians,145000000.0,103412758.0,306900902.0,-28.680856551724137,111.65579448275862,81188,en,Rise of the Guardians,14.934000000000001,7.3,3697,False
109,4,2016-07-15,Ghostbusters,144000000.0,128350574.0,229008658.0,-10.867656944444445,59.033790277777776,43074,en,Ghostbusters,16.079,5.4,3780,False
110,8,1998-07-01,Armageddon,140000000.0,201578182.0,554600000.0,43.98441571428571,296.1428571428571,95,en,Armageddon,15.799000000000001,6.7,4267,False
111,10,2011-07-22,Captain America: The First Avenger,140000000.0,176654505.0,370569776.0,26.181789285714284,164.69269714285716,1771,en,Captain America: The First Avenger,25.808000000000003,6.9,12810,False
112,11,2016-01-29,Kung Fu Panda 3,140000000.0,143528619.0,517599142.0,2.520442142857143,269.71367285714285,140300,en,Kung Fu Panda 3,16.248,6.7,2944,False
113,16,2014-12-12,Exodus: Gods and Kings,140000000.0,65014513.0,268314513.0,-53.56106214285714,91.65322357142857,147441,en,Exodus: Gods and Kings,26.789,5.7,2909,False
114,17,2016-07-01,The BFG,140000000.0,55483770.0,199646680.0,-60.36873571428571,42.60477142857143,267935,en,The BFG,20.08,6.2,1916,False
115,18,2016-02-26,Gods of Egypt,140000000.0,31153464.0,138836756.0,-77.74752571428571,-0.8308885714285714,205584,en,Gods of Egypt,18.517,5.4,2353,False
116,26,2013-03-22,The Croods,135000000.0,187168425.0,573068425.0,38.643277777777776,324.4951296296296,49519,en,The Croods,16.29,6.8,3873,False
117,27,2015-12-25,The Revenant,135000000.0,183637894.0,532938302.0,36.02806962962963,294.7691125925926,281957,en,The Revenant,19.41,7.4,11064,False
118,32,2016-06-03,Teenage Mutant Ninja Turtles: Out of the Shadows,135000000.0,82051601.0,245328374.0,-39.2210362962963,81.72472148148148,308531,en,Teenage Mutant Ninja Turtles: Out of the Shadows,15.095999999999998,5.9,1860,False
119,35,2018-11-02,The Nutcracker and the Four Realms,132900000.0,54858851.0,170293899.0,-58.72170729872084,28.1368690744921,426543,en,The Nutcracker and the Four Realms,26.235,6.0,909,False
120,37,2014-11-26,Penguins of Madagascar,132000000.0,83350911.0,366942531.0,-36.85537045454546,177.9867659090909,270946,en,Penguins of Madagascar,20.899,6.4,2273,False
121,38,2013-11-22,The Hunger Games: Catching Fire,130000000.0,424668047.0,864868047.0,226.66772846153847,565.2831130769231,101299,en,The Hunger Games: Catching Fire,20.187,7.4,11170,False
122,40,2007-08-03,The Bourne Ultimatum,130000000.0,227471070.0,444043396.0,74.97774615384616,241.5718430769231,2503,en,The Bourne Ultimatum,15.62,7.4,4440,False
123,41,2018-07-06,Ant-Man and the Wasp,130000000.0,216648740.0,623144660.0,66.65287692307692,379.3420461538461,363088,en,Ant-Man and the Wasp,44.729,7.0,6290,False
124,43,2015-07-17,Ant-Man,130000000.0,180202163.0,518858449.0,38.61704846153846,299.1218838461538,102899,en,Ant-Man,32.715,7.1,11949,False
125,44,2015-03-27,Home,130000000.0,177397510.0,385997896.0,36.45962307692307,196.92145846153846,228161,en,Home,12.835,6.8,2372,False
126,45,2018-12-19,Mary Poppins Returns,130000000.0,171958438.0,341528518.0,32.27572153846154,162.71424461538462,400650,en,Mary Poppins Returns,30.419,6.6,1457,False
127,46,2011-10-28,Puss in Boots,130000000.0,149260504.0,554987477.0,14.815772307692306,326.9134438461538,417859,en,Puss in Boots,9.078,6.3,1422,False
128,49,2014-04-11,Rio 2,130000000.0,131538435.0,492846291.0,1.1834115384615385,279.11253153846155,172385,en,Rio 2,18.11,6.3,1803,False
129,50,2010-07-23,Salt,130000000.0,118311368.0,290650494.0,-8.991255384615386,123.57730307692307,27576,en,Salt,13.025,6.3,3240,False
130,51,2014-03-28,Noah,130000000.0,101200044.0,352831065.0,-22.15381230769231,171.40851153846154,86834,en,Noah,13.905,5.6,3955,False
131,53,2013-05-31,After Earth,130000000.0,60522097.0,251499665.0,-53.44454076923076,93.46128076923077,82700,en,After Earth,14.415,5.1,4154,False
132,55,2013-07-19,R.I.P.D.,130000000.0,33618855.0,79076678.0,-74.13934230769232,-39.171786153846156,49524,en,R.I.P.D.,21.377,5.6,2047,False
133,59,2017-03-03,Logan,127000000.0,226277068.0,615461394.0,78.17091968503938,384.6152708661417,263115,en,Logan,45.0,7.8,12330,False
134,60,2014-12-19,Night at the Museum: Secret of the Tomb,127000000.0,113746621.0,353756621.0,-10.435731496062992,178.54852047244094,181533,en,Night at the Museum: Secret of the Tomb,20.064,6.1,3536,False
135,62,2014-11-21,The Hunger Games: Mockingjay - Part 1,125000000.0,337135885.0,766575131.0,169.708708,513.2601048,131631,en,The Hunger Games: Mockingjay - Part 1,33.836999999999996,6.8,10087,False
136,68,2014-08-08,Teenage Mutant Ninja Turtles,125000000.0,191204754.0,485004754.0,52.9638032,288.0038032,98566,en,Teenage Mutant Ninja Turtles,25.619,5.8,4259,False
137,69,2011-12-16,Sherlock Holmes: A Game of Shadows,125000000.0,186848418.0,535663443.0,49.4787344,328.53075440000003,58574,en,Sherlock Holmes: A Game of Shadows,18.301,7.1,6380,False
138,71,2017-03-31,The Boss Baby,125000000.0,175003033.0,510878762.0,40.002426400000004,308.7030096,295693,en,The Boss Baby,7.445,6.4,4314,False
139,73,2016-11-04,Trolls,125000000.0,153707064.0,344150134.0,22.9656512,175.3201072,136799,en,Trolls,16.285999999999998,6.6,1880,False
140,75,2012-06-08,Prometheus,125000000.0,126477084.0,402448265.0,1.1816672000000001,221.95861200000002,70981,en,Prometheus,24.98,6.4,7384,False
141,76,2012-08-10,The Bourne Legacy,125000000.0,113203870.0,280355920.0,-9.436904,124.28473600000001,49040,en,The Bourne Legacy,18.05,6.1,3630,False
142,78,2018-07-13,Skyscraper,125000000.0,68420120.0,304115534.0,-45.263904,143.2924272,447200,en,Skyscraper,26.229,6.1,2177,False
143,79,2012-08-03,Total Recall,125000000.0,58877969.0,211856088.0,-52.897624799999996,69.4848704,64635,en,Total Recall,17.243,5.9,3486,False
144,81,2017-01-13,Monster Trucks,125000000.0,33370166.0,61642798.0,-73.3038672,-50.6857616,262841,en,Monster Trucks,8.827,5.9,414,False
145,86,2016-07-29,Jason Bourne,120000000.0,162192920.0,416168316.0,35.16076666666667,246.80692999999997,324668,en,Jason Bourne,14.568,6.1,3611,False
146,88,2012-11-21,Life of Pi,120000000.0,124987022.0,620912003.0,4.155851666666667,417.42666916666667,87827,en,Life of Pi,15.0,7.3,8723,False
147,90,2018-04-13,Rampage,120000000.0,101028233.0,428056280.0,-15.809805833333336,256.7135666666667,427641,en,Rampage,24.238000000000003,6.2,3176,False
148,92,2013-08-09,Elysium,120000000.0,93050117.0,286192091.0,-22.458235833333333,138.49340916666665,68724,en,Elysium,17.663,6.4,5406,False
149,94,2017-03-24,Power Rangers,120000000.0,85364450.0,142531552.0,-28.86295833333333,18.77629333333333,305470,en,Power Rangers,15.865,6.2,2667,False
150,96,2014-02-12,RoboCop,120000000.0,58607007.0,242981799.0,-51.160827499999996,102.4848325,97020,en,RoboCop,17.851,5.8,3390,False
151,98,2015-08-07,Fantastic Four,120000000.0,56117548.0,167849187.0,-53.23537666666667,39.8743225,166424,en,Fantastic Four,16.36,4.4,3837,False
152,2,2010-06-23,Knight and Day,117000000.0,76423035.0,258751370.0,-34.68116666666667,121.1550170940171,37834,en,Knight and Day,17.713,6.0,2494,False
153,3,2018-10-05,Venom,116000000.0,213511408.0,853628605.0,84.06155862068965,635.8867284482758,335983,en,Venom,44.007,6.6,6206,False
154,9,1997-02-07,Dante's Peak,115000000.0,67163857.0,178200000.0,-41.596646086956525,54.95652173913044,9619,en,Dante's Peak,13.514000000000001,5.9,783,False
155,13,2010-12-25,Gulliver's Travels,112000000.0,42779261.0,232017848.0,-61.804231249999994,107.15879285714284,38745,en,Gulliver's Travels,10.767999999999999,5.1,1282,False
156,14,2017-12-15,Ferdinand,111000000.0,84410380.0,289847930.0,-23.954612612612614,161.12426126126127,364689,en,Ferdinand,19.479,7.1,1425,False
157,16,2013-10-04,Gravity,110000000.0,274092705.0,693698673.0,149.17518636363636,530.6351572727273,49047,en,Gravity,27.836,7.2,9586,False
158,19,2015-05-29,San Andreas,110000000.0,155190832.0,456258539.0,41.08257454545455,314.78049,254128,en,San Andreas,27.414,6.1,5125,False
159,20,2011-07-29,The Smurfs,110000000.0,142614158.0,563749323.0,29.649234545454544,412.4993845454545,41513,en,The Smurfs,16.533,5.6,2112,False
160,26,2014-03-07,300: Rise of an Empire,110000000.0,106580051.0,330780051.0,-3.1090445454545454,200.70913727272725,53182,en,300: Rise of an Empire,23.68,6.0,3870,False
161,28,2016-12-21,Passengers,110000000.0,100014699.0,302239672.0,-9.077546363636364,174.76333818181817,274870,en,Passengers,14.074000000000002,6.8,7869,False
162,32,2010-06-11,The A-Team,110000000.0,77222099.0,177241171.0,-29.798091818181817,61.12833727272727,34544,en,The A-Team,17.097,6.3,2703,False
163,33,2013-07-31,The Smurfs 2,110000000.0,71017784.0,348547523.0,-35.43837818181818,216.86138454545457,77931,en,The Smurfs 2,12.940999999999999,5.7,1200,False
164,36,2013-11-01,Ender's Game,110000000.0,61737191.0,127983283.0,-43.87528090909091,16.348439090909093,80274,en,Ender's Game,15.533,6.6,3558,False
165,40,2017-03-31,Ghost in the Shell,110000000.0,40563557.0,167910690.0,-63.12403909090909,52.64608181818182,315837,en,Ghost in the Shell,21.308000000000003,6.0,5128,False
166,46,2015-10-02,The Martian,108000000.0,228433663.0,655271443.0,111.51265092592593,506.7328175925926,286217,en,The Martian,22.855999999999998,7.7,12172,False
167,47,2016-11-23,Allied,106000000.0,40098064.0,119266661.0,-62.17163773584906,12.515717924528303,369885,en,Allied,19.611,6.7,2765,False
